,DN,Unnamed: 0,Unnamed: 0.1,text,label,is_about_class,is_about_disability,is_about_ethnicity,is_about_gender,is_about_nationality,is_about_religion,is_about_sexual_orientation,language
3324,1247,10101,10101,USER Yg PBwibowo itu gay ya?',1.0,False,False,False,False,False,False,True,eng
3325,1267,3995,3995,Asmara pujangga kere dg jablay asuransi. Garap sawah yukk!! Wkwk',0.0,False,False,False,True,False,False,False,ind
3326,1276,1636,1636,Banyak modus yg di gunakan sindikat Cina untuk menipu uang rakyat Indonesia.. usir cina dari Indonesia,1.0,False,False,True,False,True,False,False,ind
3327,1286,7464,7464,"USER USER USER USER USER USER USER USER USER, siapapun U apalagi yg mentil2 ntu sm2 goblok tolol bin bahlul,, onta kampret\xf0\x9f\x98\x80'",1.0,False,False,True,False,False,False,False,ind
3328,1290,7167,7167,RT USER hei jongos penista agama kami muslim udh bangkit tdk akan dukung jongos ahok,1.0,False,False,False,False,False,True,False,pol
3329,1296,1566,1566,Saatnya usir penjajah Cina dr Bumi Indonesia!! USER USER USER USER USER USER USER USER,1.0,False,False,True,False,True,False,False,ind
3330,1345,10921,10921,Cina usir aja semua dr Indonesia.kita lihat siapa yg miskin duluan,1.0,False,False,True,False,True,False,False,ind
3331,1373,7460,7460,"USER Emang jablay kan, ga modal, ga mau usaha'",1.0,False,False,False,True,False,False,False,ind
3332,1375,1011,1011,USER iya bener sih tdk sama \ndulu Jokowi ninggalin solo ke kafir ...Solonya keren bersih \n\nketika Jokowi ninggalin JKT ke kafir ...Jakarta keren sungai bersih \n\nnah yg skrng kerja nda becus keduanya tanah Abang ruwet parah kali\xc2\xb2 jadi,0.0,False,False,True,False,True,True,False,ara
3333,1382,6636,6636,dan gus dur bersikap sebagai seorang pemimpin muslim yang ramah idealis namun mencintai perbedaan pluralisme keren,0.0,False,False,False,False,False,True,False,pol
3334,1387,3185,3185,Muslim Indonesia lbh maju berhenti nyembah2 Allah SWT yg ngoceh: Aku jatuhkan ketakutan ke hati orang-2 kafir (8:12),1.0,False,False,True,False,True,True,False,ara
3335,1413,1848,1848,USER USER USER USER Namanya pembelian investasi dananya bisa dari 2 equity(modal) dan debt(utang). Bank2 tsb cm menyediakan pinjaman dgan bunga yg sgt competitive. Bukan berarti jdi milik asing lagi. Kepemilikan ttp milik Indo,0.0,False,False,True,False,False,False,False,eng
3336,1414,669,669,USER onta ya bukan aku\xf0\x9f\x98\x92',0.0,False,False,True,False,False,False,False,ind
3337,1418,6747,6747,USER Ini orang mengatasnamakan muslim tp picik nya koq spt Yahudi.',1.0,False,False,False,False,False,True,False,pol
3338,1421,1198,1198,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Si Aseng mau rebut kekayaan Indonesia.. \xf0\x9f\x98\x82\xf0,0.0,False,False,True,False,True,False,False,ind
3339,1423,3654,3654,Anda sudah tahu Kebajikan Khonghucu Pak Lukman? Tidak ada ajaran cocok2 penis dengan 4 istri dan penggal kafir kan?,1.0,False,False,True,False,True,True,False,ara
3340,1429,10498,10498,"tim ahok yg otak wc otak tumpul justru anies itu sdh komit sekali dgn pancasila ,ahok kafir sgt tdk bs berpancasila",1.0,False,False,True,False,True,True,False,ara
3341,1442,10557,10557,USER Aseng baik banget huhuhu \xe2\x9d\xa4',0.0,False,False,True,False,True,False,False,ind
3342,1454,2917,2917,RT USER: agel perek gausah rt rt:) USER',1.0,False,False,False,True,False,False,False,ind
3343,1488,6786,6786,"Dari zaman dahulu, org2 munafik selalu bekerjasama dg org2 kafir utk meruntuhkan Islam. Sekarang pun demikian..'",0.0,False,False,True,False,True,True,False,ara
3344,1496,1000,1000,"USER Blm jd gub aja sdh nabrak etika, gmn kl menjabat? Emg yg lantik dia kl jd gub dukun ya ato capres? Kl ga seneng sm presiden yg menjabat ya jgn mau dilantik sm beliau jd jgn jd cagub skr, ntar aja kl yg dia dukung sdh jd presiden br nyagub..'",1.0,False,False,True,False,False,False,False,eng
3345,1505,8016,8016,USER USER kafir loe !',1.0,False,False,True,False,True,True,False,ara
3346,1549,13136,13136,"USER USER Kapan bib? Gk sabr nih,mau potong onta buat merayakan...'",0.0,False,False,True,False,False,False,False,ind
3347,1575,13094,13094,jangan biarkan orang idiot merusak moodmu',0.0,False,True,False,False,False,False,False,eng
3348,1592,14,14,USER Bu guru enakan jadi jablay atau guru esde sih.\nKayaknya menikmati jadi pecun ini guru.',1.0,False,False,False,True,False,False,False,ind
3349,1598,10443,10443,USER Kau kan suka anjing. \xf0\x9f\x98\x82',0.0,False,False,False,True,False,False,False,pol
3350,1604,2439,2439,"""""Tidak peduli apakah kucing itu berwarna hitam atau putih, yang penting bisa menangkap tikus."" Deng Xiaoping (1904-1997), pemimpin Partai Komunis China ""'",0.0,False,False,True,False,False,False,False,ind
3351,1606,1967,1967,"Gak apa apa disebut Cebong. Tapi jangan sebut orang lain dengan sebutan kafir, karena kafir tak boleh jadi pemimpin, kafir tak boleh dijadikan teman, kafir harus dimusuhi, dll, dll....\n\nBegitu, tad.'",1.0,False,False,True,False,True,True,False,ara
3352,1632,1732,1732,USER USER Seorang Pemimpin yg Baik &amp; berkualiti adlh yg senantiasa mencari jalan Penyelesaian yg kondusif buat rakyat bukan hanya bijak menggelak dgn menyalahkan orang lain....Akhir zaman ramai di kalangan umatku adlh orang munafik islam s,0.0,False,False,False,False,False,True,False,ind
3353,1728,7706,7706,RT USER: hari hari makan babi berbentuk wang haram. muka pun mcm babi. perangai lebih babi dari babi.\n\npolitikus ronggeng babi',1.0,False,False,False,False,False,True,False,ind
3354,1733,10586,10586,alhamdulillahongkos haji turun ini dampak buat bank syariah,0.0,False,False,True,False,False,False,False,eng
3355,1736,12996,12996,USER Dia jjkp. Jomblo jablay kebelet pacaran.',1.0,False,False,False,True,False,False,False,ind
3356,1758,11699,11699,ada perek yang mau dimainin memeknya? Yang longrep ya',0.0,False,False,False,True,False,False,False,ind
3357,1772,12429,12429,\xe2\x86\xbb\n\n... dan homo jadi mau tidak mau saya pun merasa harus membuktikan kalau saya tidak banci ke orang-orang namun sepertinya gagal karena banyak faktor apalagi dengan wajah saya yang bisa dibilang terlalu manis. Kedoyanan para wanita untuk di uwel-uwel. \n\n\xe2\x86\xb,0.0,False,False,False,True,False,False,True,deu
3358,1802,6266,6266,USER Heh poop onta ga boleh songong yaa',1.0,False,False,True,False,False,False,False,ind
3359,1833,8457,8457,Pakdeku muslim punya asu juga\nBiasa aja tuh\nGak pernah ribet\nKl aku emang takut sm asu makane gak punya asu dirumah\nBeragamalah yg baik dan benar\nYg bersanad benar jadi otakmu gak slewah URL,0.0,False,False,False,False,False,True,False,pol
3360,1848,5219,5219,USER Iya lu babi nya cif wkw',0.0,False,False,False,False,False,True,False,ind
3361,1850,1913,1913,"Allah SWT tidak bisa diajak gaul Pak Lukman, sukanya dengar orang ngaji terutama ayat penggal kafir dan cocok2 penis",1.0,False,False,True,False,True,True,False,ara
3362,1854,10281,10281,RT USER USER Visi misi anies-sandi jelas ambisional ingin jadi gubenue sayang mrk suka sara- hoax- finta,1.0,False,False,False,True,False,False,False,pol
3363,1862,12008,12008,USER 515UKM4W4T1 itu golongan iblis...Krn hanya iblis yg tdk suka adzan.',1.0,False,False,False,True,False,False,False,pol
3364,1872,1509,1509,USER Burung onta tinggal di mars? :o\n\nItu makan telur burung unta shshhs',0.0,False,False,True,False,False,False,False,ind
3365,1879,3999,3999,"USER USER USER USER Klo Gue sich.. efek nya jadi jijik aja ngelihat Cewek murahan yg suka nawarin diri, atau nawarin teman nya ke Lelaki Hidung Zebra.. \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81'",0.0,False,False,False,True,False,False,False,pol
3366,1882,10331,10331,USER USER USER USER USER USER USER USER USER USER USER Bikin resah TL saja si monyet kafir USER',1.0,False,False,True,False,True,True,False,ara
3367,1909,9214,9214,"Orang bodoh belum tentu idiot,\nOrang idiot belum tentu bodoh.\nHaha'",0.0,False,True,False,False,False,False,False,eng
3368,1917,12798,12798,USER USER Anjir bang-_- berasa maho gua',0.0,False,False,False,False,False,False,True,ind
3369,1926,7953,7953,ahok kafir takut debat dengan rakyat asli pribumi nelayan dan para pakar reklamasi dari rakyat.. ahok kafir bencong,1.0,False,False,True,False,True,True,False,ara
3370,1927,6143,6143,Saya suka video USER URL A Way Out - Kolaborasi 2 Idiot Kabur Dari Penjara',0.0,False,False,False,True,False,False,False,pol
3371,1956,7661,7661,"USER USER USER USER USER USER USER USER USER USER USER USER USER USER Saya hargai pendapat bung USER , tp yg disampaikan bukan sekedar pendapat",0.0,False,False,True,False,False,False,False,eng
3372,1958,8742,8742,RT USER: Iblis itu :\n1. paling ga senang dengan suara adzan. \n2. Paling ga suka dengan hijab dan cadar \n3. Paling ga suka dengan s\xe2\x80\xa6',0.0,False,False,False,True,False,False,False,pol
3373,1967,3170,3170,USER USER USER USER USER USER USER USER USER USER USER takbir wan sambil lempar bom alohmubarbar mayat ayat quran timteng bikin muslim radicals tolol tanpa otak.',1.0,False,False,False,False,False,True,False,pol
3374,1980,9593,9593,Waduh si banci bikin sensasi lagi nihh URL,1.0,False,False,False,True,False,False,True,ind
3375,1985,3753,3753,John Mayer ini suka sarap-sarap ngegemesin. \xf0\x9f\x98\x82\xf0\x9f\x98\x8d',0.0,False,False,False,True,False,False,False,pol
3376,1987,9789,9789,Mungkin saja blok Cina Rusia mensyaratkan berdirinya KGB di Indonesia agar kerjasama makin yahut URL,1.0,False,False,True,False,True,False,False,ind
3377,2015,11694,11694,USER USER USER Syamsir alam muslim kan?\nKnp dia hina ulama?...',1.0,False,False,False,False,False,True,False,pol
3378,2026,3251,3251,Tetap semangat &amp; istiqomah bung USER,0.0,False,False,True,False,False,False,False,eng
3379,2038,10117,10117,"Gila nih panasnya, sampe nutrisari jeruk amerika idiot ampe keringetan.'",0.0,False,True,False,False,False,False,False,eng
3380,2051,2744,2744,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Masalahnya si banci dengan akun palsu itu bilang utang pemerintah era USER,1.0,False,False,False,True,False,False,True,ind
3381,2060,10794,10794,USER pdhl gampang yak klo gak mau disebut kafir ya udh syahadat aja',0.0,False,False,True,False,True,True,False,ara
3382,2062,11078,11078,"USER Namanya anak buah iblis, \nmuslim taat dimusuhi muslim bermaksiyat dipuji-puji.\nPembela negeri dia benci, penjilat asing dia hormati.'",0.0,False,False,False,False,False,True,False,pol
3383,2072,6793,6793,"Oh paham \xf0\x9f\x98\x82\nItu cewek bercadar ingat cerita ini kali yak.. \nSaya kasih tau.. Ini cerita cuma ngasih minum anjing, bukan melihara anjing.. Elu paham kgak?? Dasar banci \xf0\x9f\x98\x82, aslinya cowok nyamar jadi cwek bercadar. URL",1.0,False,False,False,True,False,False,True,ind
3384,2082,5460,5460,USER Kampret juga mau kasar n bandit di NKRI ntr semua Orang Cina di usir rakyat Indonesia biar tau rasa,1.0,False,False,True,False,True,False,False,ind
3385,2084,6633,6633,"Presiden Jongos..slalu nunggu aba"" tuan Cina nya..apalagi yg dibantai Muslim bukan Cina Kafir.!",1.0,False,False,True,False,True,False,False,ind
3386,2104,8639,8639,"Gue muslim g tersinggung untuk ngelaporin,nalarku mencerna fiksi dan fiktif.; Lagian kitab suci itu banyak multi arti tdk indentik.; Yg jelas disana tidak ; menyebutkan Al-quran.; Cuma cebong saja mmg dungu menalar ucapan USER .; #2019GantiPreside",1.0,False,False,False,False,False,True,False,pol
3387,2113,10583,10583,USER USER lu yang munafik ngaku golput tapi panas dingin belain si kuli cina itu kejang2 liat orang kagum sama pemimpin yg karismatik bukan yg plonga plongo\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1.0,False,False,False,False,False,True,False,ind
3388,2126,7038,7038,"OpRohingya kristen bunuh muslim di afghanistan yahudi bunuh muslim di palestina. Didunia muslim disebut ""teroris""",1.0,False,False,False,False,False,True,False,pol
3389,2142,3897,3897,gila yah ini rezim jongos Cina,1.0,False,False,True,False,True,False,False,ind
3390,2144,1583,1583,Saya suka video USER,0.0,False,False,False,True,False,False,False,pol
3391,2146,4424,4424,"USER USER USER bong suka bgt hebohin hal2 receh. Pohon plastik lah, bambu lah. Giliran utk issue2 besar kyk ekonomi yng anjlok, tka ilegal merajalele, ketahanan nasional, dll mereka mingkem. Emang kapasitas otaknya kecil kali ya, g",1.0,False,False,True,True,False,False,False,pol
3392,2169,3719,3719,USER USER USER Sy lbh suka spiritual dr pada agama mas.. Saya cinta hindu islam katolik budha',0.0,False,False,False,True,False,False,False,pol
3393,2187,2978,2978,Sejahat-jahat manusia ialah mereka yang suka mencari kesalahan dan kecelaan orang sebagaimana lalat mencari bangkai dari tempat2 yang busuk #QuranHour',0.0,False,False,False,True,False,False,False,pol
3394,2198,756,756,"USER Bung Fadly, timbang kadar Iman seseorang pake apa, timbangan sayur? Jgn2 kadar iman pak TGB lbh tinggi dr fadly yg drg bawa bunga ke makam pendiri Sosialis Komunis?'",0.0,False,False,True,False,False,False,False,eng
3395,2201,62,62,"USER udah biasa kali. Gue kpoper tapi kalo ngomonv sama temen2 gue, idol gua banci homo'",1.0,False,False,False,True,False,False,True,ind
3396,2225,10578,10578,"USER Victor baru sekali berkoar aj kalian udh kyk kbakaran jenggot!!\ngmn klu Viktor berulang kali berkoar di sana-sini, di masjid, di jalanan sperti si banci USER guru besar kalian?? apa lgi Viktor chat mesum...pasti kalian bkin rusuh sedunia\nDASAR MUNAFIK!!",1.0,False,False,False,True,False,False,True,ind
3397,2227,9288,9288,Bertemu dg tokoh agama non muslim juga pak de....supaya seimbang....,0.0,False,False,False,False,False,True,False,pol
3398,2232,2020,2020,memek perek pengen di gesekin ke abs cowok nih mhh',0.0,False,False,False,True,False,False,False,ind
3399,2235,4548,4548,USER Lagi pulang kampung doi ke Cina wkw',0.0,False,False,True,False,True,False,False,ind
3400,2236,10907,10907,USER USER USER USER USER USER manis-manis idiot ni orang',1.0,False,True,False,False,False,False,False,eng
3401,2245,2167,2167,Coba itu yg suka ngatain kpop banci tapi heboh kalo ngomongin drakor mana ? Maap maap aja ya nih mas mba Drakor yg lo pada sering tonton itu beberapa ada yg jadi idol loh',0.0,False,False,False,True,False,False,True,pol
3402,2246,2017,2017,Sebenernya pacar gue itu 12 idiot :*',0.0,False,True,False,False,False,False,False,eng
3403,2250,13078,13078,USER Anti Aseng kan waktu kampanye \xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85',0.0,False,False,True,False,True,False,False,ind
3404,2259,10234,10234,USER Kalo jilat si jokowi munafik baru boleh.. cebong pun pada mingkem',1.0,False,False,False,False,False,True,False,ind
3405,2283,1205,1205,USER Kalau banci thailand mah cegan dong oppa',0.0,False,False,False,True,False,False,True,ind
3406,2292,3159,3159,"Ni cara bicara org msh ingusan,, bicara ny sdh sngt ngawur dan keterlaluan,, dan akhir ny gue di block,, banci lo URL",1.0,False,False,False,True,False,False,True,ind
3407,2294,1176,1176,"Belum dijelaskan, haji adalah penipuan? Ibrahim tak mungkin dikubur di Kabah, Anda biarkan rakyat ditipu Pak Lukman?",1.0,False,False,True,False,False,False,False,eng
3408,2306,12317,12317,USER Badut IT bukan? Oh iya juga ya baru sadar......kalo bunga bangkai gimana?',0.0,False,False,True,False,False,False,False,eng
3409,2317,10015,10015,USER punuk onta gaada yg sombong. sotau amat nih',1.0,False,False,True,False,False,False,False,ind
3410,2368,13152,13152,Rizieq shihab fpi jancok asu kontol tempek anjing babi bajingan bangsat lonte balon banci bencong taek cabul pengecut cok teroris bubarkan ormas fpi #HTIMakar',1.0,False,False,False,True,False,True,True,ind
3411,2374,6241,6241,USER Ternyata hanya REKAYASA kacung Aseng USER cs!\nBIKIN maluuuuu! \n#2019GantiPresiden',1.0,False,False,True,False,True,False,False,ind
3412,2377,10838,10838,Fuyyyyyoooo babi laaa mindfuck sial dah ada dalam kepala otak aku terfikir perkara jijik ni. Fuck',1.0,False,False,False,False,False,True,False,ind
